Period_ID,IncidentNumber,Dowgate,Euston,Holloway,Islington,Kentish Town,Paddington,Soho,West Hampstead
6955,090389-06072017,0,0,0,0,0,1,0,0
6955,091252-08072017,0,1,0,0,0,0,0,0
6956,100478-25072017,0,0,0,0,0,0,1,0
6957,014582-04022017,0,0,0,0,1,0,0,0
6957,076005-13062017,0,0,0,0,1,0,0,0
6958,101627-27072017,0,0,1,0,0,0,0,0
6959,048324-19042017,0,0,0,0,0,0,0,1
6959,002894-07012017,0,0,0,1,0,0,0,0
6959,031480-15032017,0,0,0,0,0,0,1,0
6959,017068-10022017,0,0,0,0,0,0,0,1
6959,135376-08102017,1,0,0,0,0,0,0,0
6959,003073-07012017,0,0,0,0,0,0,1,0
6960,138079-14102017,0,0,0,0,1,0,0,0
6961,051265-24042017,0,1,0,0,0,0,0,0
6962,118799-02092017,0,0,0,0,0,0,1,0
6962,056097-05052017,0,0,0,0,0,0,1,0
6962,009624-23012017,1,0,0,0,0,0,0,0
6963,028847-09032017,0,0,0,1,0,0,0,0
6963,100499-25072017,0,0,1,0,0,0,0,0
6964,135630-08102017,0,0,0,0,0,1,0,0
6964,121816-09092017,0,1,0,0,0,0,0,0
6965,058911-11052017,0,0,0,0,0,1,0,0
6966,051424-25042017,0,0,0,0,0,0,1,0
6966,078146-16062017,0,0,0,0,0,0,1,0
6967,004274-10012017,0,0,1,0,0,0,0,0
6967,082601-23062017,0,0,0,0,1,0,0,0
6967,127770-22092017,0,0,0,0,0,0,0,1
6967,102255-29072017,0,0,0,0,1,0,0,0
6968,054996-02052017,0,1,0,0,0,0,0,0
6968,044255-11042017,0,0,0,0,0,1,0,0
6969,085934-28062017,0,0,0,0,0,0,0,1
6970,077620-16062017,0,0,0,0,0,0,1,0
6971,093903-12072017,0,0,0,0,0,1,0,0
6971,015095-05022017,0,0,1,0,0,0,0,0
6971,032018-17032017,0,0,0,0,1,0,0,0
6972,087560-02072017,0,0,0,0,0,0,0,1
6972,125822-17092017,0,0,0,0,0,1,0,0
6973,133987-05102017,0,0,0,0,0,0,1,0
6973,145473-29102017,0,0,0,0,1,0,0,0
6974,045292-12042017,0,0,0,0,0,0,1,0
6975,136982-11102017,1,0,0,0,0,0,0,0
6975,140013-17102017,0,1,0,0,0,0,0,0
6976,100362-24072017,0,0,0,0,0,0,1,0
6976,022409-23022017,0,0,0,0,0,1,0,0
6976,004696-11012017,0,0,1,0,0,0,0,0
6977,089245-05072017,0,0,0,0,1,0,0,0
6977,001872-05012017,0,0,0,0,0,0,0,1
6977,064260-22052017,0,0,0,0,0,0,0,1
6977,095596-15072017,0,0,0,0,0,1,0,0
6978,135048-07102017,0,0,0,0,0,0,1,0
6978,078177-17062017,0,0,0,1,0,0,0,0
6978,006874-17012017,0,0,0,0,1,0,0,0
6978,051272-24042017,0,1,0,0,0,0,0,0
6978,013688-01022017,1,0,0,0,0,0,0,0
6979,094245-12072017,0,0,0,0,0,1,0,0
6979,099085-22072017,0,0,1,0,0,0,0,0
6979,094888-14072017,0,0,0,0,0,0,1,0
6980,058994-11052017,0,0,0,0,0,0,0,1
6980,076893-14062017,0,0,0,0,1,0,0,0
6980,123014-11092017,0,0,0,0,0,1,0,0
6981,098129-20072017,1,0,0,0,0,0,0,0
6982,059850-13052017,0,0,0,0,1,0,0,0
6982,143393-24102017,0,0,0,0,0,0,1,0
6982,117131-29082017,0,0,1,0,0,0,0,0
6982,024924-28022017,0,0,0,0,0,0,0,1
6982,033577-20032017,0,0,0,0,0,0,1,0
6983,027400-06032017,0,0,0,0,0,1,0,0
6983,069198-31052017,0,0,0,0,0,0,0,1
6984,010121-24012017,0,1,0,0,0,0,0,0
6984,080285-19062017,1,0,0,0,0,0,0,0
6985,058502-10052017,0,0,0,0,0,0,1,0
6985,005095-12012017,0,0,0,0,0,0,1,0
6985,091097-07072017,0,0,0,1,0,0,0,0
6985,107902-10082017,0,0,0,0,0,0,0,1
6986,096609-17072017,0,0,0,0,0,0,0,1
6987,073984-10062017,0,0,0,0,1,0,0,0
6987,088282-03072017,0,0,0,0,1,0,0,0
6987,074226-10062017,0,0,0,0,0,1,0,0
6987,000511-02012017,0,1,0,0,0,0,0,0
6987,084494-26062017,0,0,1,0,0,0,0,0
6987,083691-25062017,1,0,0,0,0,0,0,0
6988,141275-20102017,0,0,0,1,0,0,0,0
6988,021104-19022017,0,0,0,0,0,0,0,1
6988,120471-06092017,0,0,0,0,0,0,1,0
6988,007221-18012017,0,0,0,0,0,0,1,0
6989,091659-08072017,0,0,0,0,0,0,0,1
6990,115274-26082017,0,0,1,0,0,0,0,0
6991,007971-19012017,0,0,0,0,0,0,1,0
6991,120521-06092017,0,0,0,0,1,0,0,0
6992,089151-04072017,0,0,0,0,1,0,0,0
6993,099605-23072017,0,0,0,1,0,0,0,0
6993,041345-06042017,0,0,1,0,0,0,0,0
6993,084815-26062017,1,0,0,0,0,0,0,0
6994,085279-27062017,0,0,0,0,1,0,0,0
6994,035201-24032017,0,0,0,0,0,0,0,1
6994,102309-29072017,0,1,0,0,0,0,0,0
6994,128050-22092017,0,0,0,0,0,1,0,0
6995,011570-27012017,0,0,0,0,0,0,1,0
6995,146391-31102017,0,0,0,0,0,0,1,0
6996,005025-12012017,1,0,0,0,0,0,0,0
6996,105150-04082017,0,0,0,1,0,0,0,0
6997,127227-20092017,0,0,0,0,1,0,0,0
6998,036235-26032017,0,1,0,0,0,0,0,0
6999,097235-18072017,0,0,0,0,0,1,0,0
6999,104369-02082017,1,0,0,0,0,0,0,0
6999,000726-02012017,0,0,0,0,0,0,1,0
6999,043934-10042017,0,0,0,0,0,1,0,0
6999,098107-20072017,0,0,0,1,0,0,0,0
6999,040420-04042017,0,0,0,0,0,0,1,0
7000,034997-23032017,0,0,1,0,0,0,0,0
7000,055491-03052017,0,0,0,0,0,0,0,1
7000,140004-17102017,0,0,0,0,1,0,0,0
7001,029485-11032017,0,0,0,0,0,0,0,0
7001,107415-09082017,0,0,0,0,0,0,0,0
7001,096661-17072017,0,0,0,0,0,0,0,0
7001,024788-27022017,0,0,0,0,0,0,0,0
7001,124485-15092017,0,0,0,0,0,0,0,0
7002,013979-02022017,0,0,0,0,0,0,0,1
7002,092454-09072017,0,0,0,0,1,0,0,0
7002,137153-12102017,0,0,0,0,0,0,1,0
7003,109585-13082017,0,0,0,0,0,0,0,1
7004,022359-23022017,0,0,0,0,1,0,0,0
7004,074216-10062017,0,0,0,0,0,0,1,0
7004,078570-17062017,0,0,1,0,0,0,0,0
7004,071809-05062017,0,0,0,1,0,0,0,0
7005,124618-15092017,0,0,0,0,0,1,0,0
7006,115537-26082017,0,0,0,0,0,0,1,0
7006,092374-09072017,0,0,0,0,0,0,0,1
7006,017904-12022017,0,1,0,0,0,0,0,0
7006,105785-05082017,0,0,0,0,1,0,0,0
7007,133910-05102017,0,0,0,1,0,0,0,0
7007,132467-02102017,0,0,0,0,1,0,0,0
7008,044319-11042017,1,0,0,0,0,0,0,0
7009,092471-09072017,0,1,0,0,0,0,0,0
7009,042233-07042017,0,0,0,0,0,0,1,0
7009,036205-26032017,0,0,0,0,0,0,0,1
7010,078837-18062017,0,0,0,1,0,0,0,0
7010,145760-30102017,0,0,0,0,0,0,1,0
7010,040564-04042017,0,0,0,0,1,0,0,0
7011,046369-15042017,1,0,0,0,0,0,0,0
7011,040559-04042017,0,0,0,0,0,1,0,0
7012,024865-27022017,0,0,0,0,0,0,1,0
7012,037413-29032017,0,0,0,0,0,0,0,1
7012,054032-30042017,0,0,0,0,0,0,0,1
7012,093167-10072017,0,1,0,0,0,0,0,0
7013,113272-22082017,0,0,0,0,1,0,0,0
7013,136308-10102017,0,0,0,0,1,0,0,0
7013,006998-17012017,0,0,0,0,0,1,0,0
7013,041618-06042017,0,0,1,0,0,0,0,0
7013,056657-06052017,0,0,0,0,0,0,1,0
7014,005751-14012017,0,0,0,0,0,0,0,0
7014,105958-05082017,0,0,0,0,0,0,0,0
7014,050054-22042017,0,0,0,0,0,0,0,0
7014,057462-08052017,0,0,0,0,0,0,0,0
7014,098669-21072017,0,0,0,0,0,0,0,0
7014,127453-21092017,0,0,0,0,0,0,0,0
7014,043391-09042017,0,0,0,0,0,0,0,0
7015,100602-25072017,0,0,0,0,0,1,0,0
7015,036080-26032017,0,1,0,0,0,0,0,0
7016,056124-05052017,0,0,0,1,0,0,0,0
7016,135317-08102017,0,0,0,0,1,0,0,0
7017,016270-08022017,0,0,1,0,0,0,0,0
7018,050504-23042017,0,0,0,0,0,0,0,1
7018,112070-19082017,0,1,0,0,0,0,0,0
7018,096670-17072017,0,0,0,0,0,0,1,0
7018,052368-27042017,0,0,0,0,1,0,0,0
7018,048341-19042017,0,0,0,0,0,0,0,1
7018,098301-20072017,0,0,0,0,0,1,0,0
7018,136766-11102017,0,0,0,0,0,0,1,0
7019,035927-25032017,0,0,0,0,0,0,0,0
7019,077342-15062017,0,0,0,0,0,0,0,0
7019,056152-05052017,0,0,0,0,0,0,0,0
7019,082446-23062017,0,0,0,0,0,0,0,0
7019,117374-30082017,0,0,0,0,0,0,0,0
7020,012030-28012017,0,0,1,0,0,0,0,0
7020,067045-27052017,1,0,0,0,0,0,0,0
7020,033520-20032017,0,0,0,0,1,0,0,0
7020,123099-12092017,0,0,0,0,0,1,0,0
7020,140181-18102017,0,0,0,1,0,0,0,0
7021,052948-28042017,0,0,0,0,0,0,1,0
7021,122554-10092017,0,1,0,0,0,0,0,0
7022,090192-06072017,0,0,0,0,0,0,1,0
7022,135306-08102017,0,0,0,0,0,0,0,1
7022,030865-14032017,0,0,0,0,1,0,0,0
7022,075010-12062017,0,0,0,0,0,1,0,0
7023,076728-14062017,0,0,1,0,0,0,0,0
7023,039856-03042017,0,0,0,0,0,1,0,0
7024,035688-25032017,0,0,0,0,1,0,0,0
7025,055953-04052017,0,0,0,0,1,0,0,0
7025,138535-15102017,0,0,0,0,0,0,0,1
7026,130316-27092017,0,0,0,0,0,0,1,0
7026,089149-04072017,0,1,0,0,0,0,0,0
7026,112900-21082017,0,0,0,0,0,0,1,0
7026,004559-11012017,0,0,1,0,0,0,0,0
7026,032602-18032017,1,0,0,0,0,0,0,0
7026,090346-06072017,0,0,0,0,0,0,0,1
7027,099643-23072017,0,0,0,1,0,0,0,0
7027,109776-14082017,0,0,0,0,0,1,0,0
7027,092770-10072017,0,0,0,0,1,0,0,0
7028,143717-25102017,0,0,0,0,0,1,0,0
7028,071229-03062017,0,0,0,0,1,0,0,0
7028,086631-30062017,0,0,0,0,0,0,0,1
7029,064007-21052017,0,0,0,0,0,0,1,0
7030,129994-26092017,0,0,0,0,0,0,1,0
7030,082486-23062017,0,1,0,0,0,0,0,0
7030,061975-17052017,1,0,0,0,0,0,0,0
7031,127754-22092017,0,0,0,0,0,0,0,1
7031,078168-16062017,0,0,1,0,0,0,0,0
7031,128729-23092017,0,0,0,1,0,0,0,0
7031,070255-02062017,0,0,0,0,1,0,0,0
7032,069198-31052017,0,0,0,0,0,0,0,1
7032,057560-08052017,0,0,0,0,0,0,1,0
7033,120508-06092017,0,0,0,0,0,0,1,0
7033,019107-14022017,0,1,0,0,0,0,0,0
7033,035855-25032017,1,0,0,0,0,0,0,0
7033,059232-11052017,0,0,0,0,1,0,0,0
7034,008637-21012017,0,0,0,0,0,1,0,0
7034,017094-10022017,0,0,0,0,0,1,0,0
7034,039129-01042017,0,0,0,1,0,0,0,0
7035,074317-10062017,0,0,0,0,0,0,0,1
7035,009168-22012017,0,0,1,0,0,0,0,0
7035,019568-16022017,0,0,0,0,0,0,1,0
7035,127470-21092017,0,0,0,0,1,0,0,0
7036,092482-09072017,0,0,0,0,0,0,0,1
7036,113739-23082017,0,0,0,0,0,0,1,0
7036,013431-01022017,0,1,0,0,0,0,0,0
7036,057764-08052017,0,0,0,0,1,0,0,0
7037,100145-24072017,1,0,0,0,0,0,0,0
7037,128050-22092017,0,0,0,0,0,1,0,0
7038,013986-02022017,0,0,0,0,0,0,1,0
7038,097604-19072017,0,0,0,1,0,0,0,0
7038,048223-19042017,0,0,1,0,0,0,0,0
7038,111280-17082017,0,0,0,0,0,1,0,0
7039,045386-13042017,0,0,0,0,1,0,0,0
7039,119394-03092017,0,0,0,0,0,0,1,0
7039,015844-07022017,0,0,0,0,1,0,0,0
7040,046232-14042017,0,0,0,0,0,0,0,1
7040,115654-27082017,0,0,0,0,0,0,0,1
7040,114770-25082017,0,0,0,0,0,1,0,0
7040,145197-29102017,1,0,0,0,0,0,0,0
7040,082912-24062017,0,1,0,0,0,0,0,0
7041,034260-21032017,0,0,0,1,0,0,0,0
7042,042369-08042017,0,0,0,0,0,0,1,0
7042,060982-15052017,0,0,0,0,0,0,1,0
7043,131218-29092017,0,1,0,0,0,0,0,0
7043,035616-25032017,0,0,0,0,0,1,0,0
7043,144743-28102017,0,0,1,0,0,0,0,0
7044,005271-13012017,0,0,0,0,0,1,0,0
7045,137174-12102017,0,0,0,0,0,0,1,0
7045,041525-06042017,0,0,0,0,0,0,0,1
7046,022932-23022017,0,1,0,0,0,0,0,0
7046,068963-30052017,0,0,0,1,0,0,0,0
7046,063321-20052017,0,0,1,0,0,0,0,0
7047,019855-16022017,0,0,0,0,0,0,1,0
7047,103059-30072017,0,0,0,0,1,0,0,0
7047,119210-03092017,0,0,0,0,0,1,0,0
7047,144596-27102017,1,0,0,0,0,0,0,0
7047,038650-31032017,0,0,0,0,1,0,0,0
7048,014171-03022017,0,0,0,0,0,0,0,1
7048,121145-07092017,0,0,0,0,0,0,1,0
7048,103435-31072017,0,0,0,0,0,1,0,0
7049,129073-24092017,0,0,1,0,0,0,0,0
7050,118534-01092017,0,0,0,0,1,0,0,0
7050,140645-19102017,0,1,0,0,0,0,0,0
7050,130134-26092017,0,0,0,1,0,0,0,0
7050,137219-12102017,1,0,0,0,0,0,0,0
7051,144852-28102017,0,0,0,0,0,0,1,0
7052,139657-17102017,0,0,0,0,0,0,1,0
7052,069217-31052017,0,0,1,0,0,0,0,0
7052,127042-20092017,0,0,0,0,0,1,0,0
7053,028920-09032017,0,0,0,0,1,0,0,0
7053,097385-18072017,0,0,0,0,0,0,0,1
7053,048213-18042017,0,0,0,0,1,0,0,0
7054,043659-10042017,1,0,0,0,0,0,0,0
7055,056619-06052017,0,0,0,0,0,1,0,0
7056,109508-13082017,0,0,0,0,0,1,0,0
7057,010870-26012017,0,0,0,0,0,0,1,0
7058,088452-03072017,0,0,0,0,1,0,0,0
7058,008295-20012017,0,0,1,0,0,0,0,0
7059,129493-25092017,0,1,0,0,0,0,0,0
7059,037924-30032017,0,0,0,0,0,0,1,0
7059,033637-20032017,1,0,0,0,0,0,0,0
7059,042829-08042017,0,0,0,0,0,0,0,1
7060,025495-01032017,0,0,0,1,0,0,0,0
7061,022008-22022017,0,0,0,0,1,0,0,0
7061,083871-25062017,0,0,0,0,1,0,0,0
7061,092771-10072017,0,0,0,0,0,0,1,0
7061,080470-20062017,0,0,0,0,0,1,0,0
7061,013145-31012017,0,0,0,0,0,0,0,1
7061,092917-10072017,0,0,1,0,0,0,0,0
7062,021383-20022017,0,0,0,0,0,0,0,1
7062,136935-11102017,0,0,0,0,0,0,1,0
7062,042723-08042017,0,1,0,0,0,0,0,0
7063,055332-03052017,0,0,0,0,0,1,0,0
7063,140419-18102017,1,0,0,0,0,0,0,0
7064,047747-18042017,0,0,0,0,0,0,0,1
7064,075777-13062017,0,0,0,0,0,0,1,0
7064,048323-19042017,0,0,0,0,0,1,0,0
7065,125013-16092017,0,1,0,0,0,0,0,0
7065,125077-16092017,0,0,0,1,0,0,0,0
7065,022729-23022017,0,0,0,0,0,0,1,0
7065,144106-26102017,0,0,0,0,1,0,0,0
7066,085759-28062017,0,0,0,0,1,0,0,0
7067,062408-18052017,0,0,1,0,0,0,0,0
7068,005373-13012017,0,0,0,0,1,0,0,0
7068,100504-25072017,0,0,0,0,0,0,0,1
7068,141969-21102017,0,0,0,1,0,0,0,0
7068,079995-19062017,0,1,0,0,0,0,0,0
7068,107576-09082017,0,0,0,0,0,1,0,0
7069,086231-29062017,0,0,0,0,0,0,0,1
7069,004819-12012017,0,0,0,0,0,0,1,0
7069,084382-26062017,0,0,0,0,0,0,1,0
7069,138060-14102017,0,0,0,0,1,0,0,0
7069,128757-23092017,0,0,0,0,0,1,0,0
7069,136647-11102017,1,0,0,0,0,0,0,0
7070,107016-08082017,0,0,0,0,0,0,0,0
7070,074874-11062017,0,0,0,0,0,0,0,0
7071,035131-24032017,0,0,0,1,0,0,0,0
7071,015537-06022017,0,1,0,0,0,0,0,0
7071,024607-27022017,0,0,0,0,0,0,0,1
7072,086519-30062017,0,0,0,0,0,0,1,0
7072,041593-06042017,0,0,0,0,0,1,0,0
7073,075298-12062017,0,0,0,0,0,0,1,0
7073,110213-15082017,0,0,1,0,0,0,0,0
7074,143519-25102017,0,0,0,0,0,1,0,0
7074,011972-28012017,0,0,0,0,0,0,0,1
7074,078904-18062017,0,0,0,0,1,0,0,0
7074,113553-22082017,0,1,0,0,0,0,0,0
7075,008535-21012017,0,0,0,0,0,0,0,1
7075,035322-24032017,0,0,0,0,0,0,1,0
7075,096797-17072017,1,0,0,0,0,0,0,0
7076,074635-11062017,0,0,0,0,0,0,1,0
7076,114576-25082017,0,0,0,0,1,0,0,0
7076,081903-22062017,0,0,0,1,0,0,0,0
7077,117760-31082017,0,1,0,0,0,0,0,0
7077,105261-04082017,0,0,0,0,0,1,0,0
7078,128573-23092017,0,0,0,0,0,0,0,1
7078,074850-11062017,0,0,1,0,0,0,0,0
7078,060950-15052017,0,0,0,0,1,0,0,0
7078,067355-27052017,0,0,0,0,0,0,0,1
7079,101422-27072017,1,0,0,0,0,0,0,0
7079,120644-06092017,0,0,0,0,0,0,1,0
7079,110314-15082017,0,0,0,1,0,0,0,0
7080,130600-27092017,0,0,0,0,1,0,0,0
7081,029945-12032017,0,0,0,0,0,0,1,0
7081,059263-11052017,0,0,0,0,0,0,0,1
7081,041181-05042017,0,1,0,0,0,0,0,0
7082,051979-26042017,0,0,0,0,1,0,0,0
7082,013838-02022017,0,0,1,0,0,0,0,0
7083,027873-07032017,1,0,0,0,0,0,0,0
7083,054826-02052017,0,0,0,0,0,0,1,0
7083,044206-10042017,0,0,0,1,0,0,0,0
7083,112674-20082017,0,0,0,0,0,1,0,0
7083,106707-07082017,0,0,0,0,1,0,0,0
7084,038157-30032017,0,0,0,0,0,0,0,1
7084,135368-08102017,0,0,0,0,0,0,1,0
7084,020231-17022017,0,0,0,0,0,0,0,1
7084,137714-13102017,0,0,0,0,0,1,0,0
7084,053795-30042017,0,1,0,0,0,0,0,0
7085,004662-11012017,0,0,1,0,0,0,0,0
7085,115509-26082017,0,0,0,0,1,0,0,0
7086,098210-20072017,1,0,0,0,0,0,0,0
7086,032720-18032017,0,0,0,0,0,0,1,0
7087,017631-11022017,0,0,0,1,0,0,0,0
7087,125081-16092017,0,1,0,0,0,0,0,0
7088,131712-30092017,0,0,1,0,0,0,0,0
7088,045405-13042017,0,0,0,0,0,0,1,0
7088,041382-06042017,0,0,0,0,1,0,0,0
7089,123673-13092017,0,0,0,0,0,0,1,0
7089,075013-12062017,0,0,0,0,0,1,0,0
7089,008352-20012017,1,0,0,0,0,0,0,0
7090,077620-16062017,0,0,0,0,0,1,0,0
7090,012708-30012017,0,0,0,1,0,0,0,0
7090,114889-25082017,0,0,0,0,1,0,0,0
7091,040960-05042017,0,0,0,0,1,0,0,0
7091,080639-20062017,0,1,0,0,0,0,0,0
7091,027873-07032017,0,0,0,0,0,0,1,0
7091,049369-21042017,0,0,0,0,0,0,0,1
7092,123581-13092017,0,0,0,0,0,0,0,1
7093,050427-23042017,0,0,0,0,1,0,0,0
7093,107851-09082017,0,0,0,1,0,0,0,0
7093,024676-27022017,0,0,0,0,0,1,0,0
7093,134929-07102017,1,0,0,0,0,0,0,0
7093,005946-14012017,0,0,1,0,0,0,0,0
7093,009884-23012017,0,0,0,0,0,0,1,0
7094,020284-17022017,0,1,0,0,0,0,0,0
7094,108858-12082017,0,0,0,0,0,0,0,1
7094,016843-09022017,0,0,0,0,1,0,0,0
7095,095542-15072017,0,0,0,0,0,0,0,0
7095,138714-15102017,0,0,0,0,0,0,0,0
7095,095199-14072017,0,0,0,0,0,0,0,0
7095,107510-09082017,0,0,0,0,0,0,0,0
7095,108429-11082017,0,0,0,0,0,0,0,0
7095,048351-19042017,0,0,0,0,0,0,0,0
7096,009563-23012017,0,0,0,0,0,0,0,1
7096,060462-14052017,0,0,0,1,0,0,0,0
7096,105640-05082017,0,0,0,0,1,0,0,0
7097,088471-03072017,0,1,0,0,0,0,0,0
7097,061510-16052017,0,0,0,0,0,1,0,0
7097,073098-08062017,1,0,0,0,0,0,0,0
7097,082973-24062017,0,0,0,0,0,0,1,0
7098,094662-13072017,0,0,0,0,0,0,0,0
7098,051317-24042017,0,0,0,0,0,0,0,0
7098,005053-12012017,0,0,0,0,0,0,0,0
7098,112964-21082017,0,0,0,0,0,0,0,0
7098,049495-21042017,0,0,0,0,0,0,0,0
7098,122892-11092017,0,0,0,0,0,0,0,0
7099,005358-13012017,0,0,0,0,0,0,1,0
7100,060457-14052017,0,0,1,0,0,0,0,0
7101,100633-25072017,0,0,0,1,0,0,0,0
7101,088724-04072017,0,0,0,0,0,0,1,0
7101,075457-13062017,0,1,0,0,0,0,0,0
7101,139423-16102017,0,0,0,0,0,1,0,0
7102,105707-05082017,0,0,0,0,0,1,0,0
7102,002908-07012017,0,0,0,0,1,0,0,0
7102,027140-05032017,0,0,0,0,0,0,1,0
7103,078354-17062017,1,0,0,0,0,0,0,0
7103,082571-23062017,0,0,0,0,0,0,0,1
7103,141192-20102017,0,0,1,0,0,0,0,0
7103,054416-01052017,0,0,0,0,1,0,0,0
7104,050054-22042017,0,0,0,0,0,0,0,1
7104,084862-26062017,0,0,0,1,0,0,0,0
7104,029648-11032017,0,1,0,0,0,0,0,0
7104,042151-07042017,0,0,0,0,0,0,1,0
7105,086067-29062017,0,0,0,0,0,0,1,0
7105,110350-15082017,0,0,0,0,0,1,0,0
7106,028587-09032017,1,0,0,0,0,0,0,0
7106,030271-13032017,0,0,0,0,1,0,0,0
7107,007395-18012017,0,1,0,0,0,0,0,0
7107,103714-31072017,0,0,0,0,1,0,0,0
7108,044885-12042017,0,0,0,1,0,0,0,0
7109,097659-19072017,0,0,0,0,0,0,1,0
7110,001941-05012017,0,0,0,0,0,0,1,0
7110,110968-16082017,0,0,1,0,0,0,0,0
7110,025480-01032017,0,1,0,0,0,0,0,0
7111,061419-16052017,0,0,0,1,0,0,0,0
7111,095217-14072017,0,0,0,0,0,1,0,0
7111,057105-07052017,0,0,0,0,1,0,0,0
7112,113793-23082017,0,0,0,0,1,0,0,0
7112,129716-25092017,0,0,0,0,0,0,0,1
7113,072980-07062017,0,0,0,0,0,0,1,0
7113,010433-25012017,0,0,0,0,0,0,0,1
7113,067350-27052017,0,1,0,0,0,0,0,0
7114,142119-22102017,0,0,0,0,0,1,0,0
7114,067111-27052017,0,0,0,0,0,0,1,0
7114,114491-24082017,0,0,0,0,0,1,0,0
7115,103542-31072017,0,0,0,1,0,0,0,0
7116,122812-11092017,0,1,0,0,0,0,0,0
7116,009079-22012017,0,0,0,0,0,0,1,0
7117,105335-04082017,0,0,1,0,0,0,0,0
7118,053530-29042017,0,0,0,0,1,0,0,0
7118,035583-25032017,0,0,0,0,0,0,1,0
7119,118712-02092017,0,0,0,0,1,0,0,0
7119,094662-13072017,0,0,0,0,0,0,0,1
7119,041834-07042017,1,0,0,0,0,0,0,0
7120,055906-04052017,0,0,0,0,0,0,0,1
7121,019559-16022017,0,1,0,0,0,0,0,0
7122,093325-11072017,0,0,0,1,0,0,0,0
7122,083523-24062017,0,0,0,0,0,0,1,0
7123,014368-03022017,1,0,0,0,0,0,0,0
7123,099224-22072017,0,0,1,0,0,0,0,0
7124,030540-13032017,0,0,0,0,0,0,1,0
7124,090669-07072017,0,0,0,0,1,0,0,0
7125,045467-13042017,0,1,0,0,0,0,0,0
7125,107984-10082017,0,0,0,0,1,0,0,0
7125,048550-19042017,0,0,0,0,0,0,1,0
7125,021653-21022017,0,0,0,0,0,1,0,0
7126,086543-30062017,0,0,0,0,0,1,0,0
7126,119605-04092017,1,0,0,0,0,0,0,0
7127,021625-21022017,0,0,0,0,1,0,0,0
7127,111346-17082017,0,0,1,0,0,0,0,0
7128,134001-05102017,0,0,0,0,0,0,1,0
7128,090001-06072017,0,0,0,0,0,0,0,1
7128,092194-09072017,0,0,0,1,0,0,0,0
7129,101919-28072017,0,0,0,0,0,1,0,0
7129,018888-14022017,0,0,0,0,0,1,0,0
7129,010202-24012017,0,0,0,0,1,0,0,0
7130,014048-02022017,0,0,0,0,0,0,0,1
7131,143055-24102017,0,1,0,0,0,0,0,0
7131,102765-30072017,0,0,1,0,0,0,0,0
7131,038554-31032017,0,0,0,0,0,0,0,1
7131,141548-21102017,0,0,0,0,1,0,0,0
7132,129701-25092017,0,0,0,1,0,0,0,0
7132,116660-29082017,0,0,0,0,0,0,1,0
7133,131096-29092017,0,0,0,0,0,0,1,0
7134,090565-07072017,0,1,0,0,0,0,0,0
7134,012313-29012017,1,0,0,0,0,0,0,0
7134,062273-18052017,0,0,0,0,0,1,0,0
7134,046893-16042017,0,0,0,0,0,1,0,0
7135,014324-03022017,0,0,0,0,0,0,0,1
7135,071390-04062017,0,0,0,1,0,0,0,0
7135,048957-20042017,0,0,0,0,1,0,0,0
7135,026019-02032017,0,0,0,0,0,0,0,1
7135,031594-16032017,0,0,0,0,0,0,1,0
7136,094489-13072017,0,0,0,0,0,0,0,0
7136,056054-05052017,0,0,0,0,0,0,0,0
7136,065055-23052017,0,0,0,0,0,0,0,0
7136,085519-27062017,0,0,0,0,0,0,0,0
7136,042030-07042017,0,0,0,0,0,0,0,0
7137,058635-10052017,0,0,0,0,0,0,1,0
7137,032151-17032017,0,0,0,0,1,0,0,0
7137,106213-06082017,0,1,0,0,0,0,0,0
7137,120005-05092017,0,0,0,0,0,1,0,0
7138,097381-18072017,0,0,0,0,0,0,1,0
7138,093603-11072017,0,0,0,1,0,0,0,0
7138,043695-10042017,0,0,0,0,1,0,0,0
7139,015481-06022017,0,0,0,0,0,1,0,0
7139,020290-17022017,0,0,1,0,0,0,0,0
7139,139863-17102017,0,0,0,0,0,0,0,1
7139,059531-12052017,1,0,0,0,0,0,0,0
7139,128525-23092017,0,0,0,0,0,0,0,1
7140,104573-02082017,0,0,0,0,0,0,1,0
7140,072463-06062017,0,0,0,0,1,0,0,0
7141,073067-08062017,0,0,0,1,0,0,0,0
7141,143067-24102017,0,0,0,0,0,0,1,0
7142,041841-07042017,0,0,0,0,0,1,0,0
7142,018481-13022017,0,0,0,0,0,0,0,1
7142,066407-26052017,0,1,0,0,0,0,0,0
7142,007473-18012017,0,0,1,0,0,0,0,0
7143,107446-09082017,0,0,0,0,1,0,0,0
7144,001169-03012017,0,0,0,0,1,0,0,0
7144,071500-04062017,0,0,0,0,0,0,1,0
7144,037913-30032017,0,0,0,0,0,0,1,0
7145,054696-01052017,0,0,1,0,0,0,0,0
7145,041039-05042017,0,1,0,0,0,0,0,0
7145,051954-26042017,0,0,0,1,0,0,0,0
7145,120711-06092017,0,0,0,0,0,0,0,1
7146,116366-28082017,0,0,0,0,0,0,0,1
7146,132074-01102017,0,0,0,0,1,0,0,0
7146,093880-12072017,1,0,0,0,0,0,0,0
7146,082929-24062017,0,0,0,0,0,1,0,0
7147,033337-19032017,0,0,0,0,0,1,0,0
7147,058233-09052017,0,0,0,0,0,0,1,0
7147,100499-25072017,0,0,0,0,1,0,0,0
7147,043707-10042017,0,0,0,0,0,0,1,0
7148,036471-27032017,0,0,0,0,0,0,0,0
